"sku","price","Quantity",
"TA-AC1000183C","25","0",
"TA-AC1000184","25","0",
"TA-AC1000184C","25","0",
"TA-AC1000184OE","25","0",
"TA-AC1000185","25","0",
"TA-AC1000185C","25","0",
"TA-AC1000185_1","25","0",
"TA-AC1000186","25","0",
"TA-AC1000186C","25","0",
"TA-AC1000189","25","0",
"TA-AC1000189C","25","0",
"TA-AC1000189_1","25","0",
"TA-AC1000190","25","0",
"TA-AC1000190_1","25","0",
"TA-AC1000191","25","0",
"TA-AC1000191C","25","0",
"TA-AC1000192","25","0",
"TA-AC1000192C","25","0",
"TA-AC1000195","25","0",
"TA-AC1000195C","25","0",
"TA-AC1000196","25","0",
"TA-AC1000196C","25","0",
"TA-AC1000197","25","0",
"TA-AC1000197C","25","0",
"TA-AC1006126","25","0",
"TA-AC1006130","25","0",
"TA-AC1006131","25","0",
"TA-AC1006133","25","0",
"TA-AC1006138","25","0",
"TA-AC1006141","25","0",
"TA-AC1006143","25","0",
"TA-AC1006143OE","25","0",
"TA-AC1006143_1","25","0",
"TA-AC1006144","25","0",
"TA-AC1026101","25","0",
"TA-AC1026103","25","0",
"TA-AC1027101","25","0",
"TA-AC1027103","25","0",
"TA-AC1029101","25","0",
"TA-AC1036100","25","0",
"TA-AC1036101","25","0",
"TA-AC1036101C","25","0",
"TA-AC1036101_1","25","0",
"TA-AC1036103","25","0",
"TA-AC1038100","25","0",
"TA-AC1038102","25","0",
"TA-AC1038103","25","0",
"TA-AC1038104","25","0",
"TA-AC1038105","25","0",
"TA-AC1038106","25","0",
"TA-AC1038106C","25","0",
"TA-AC1038107","25","0",
"TA-AC1038109","25","0",
"TA-AC1038110","25","0",
"TA-AC1038111","25","0",
"TA-AC1038112","25","0",
"TA-AC1038113","25","0",
"TA-AC1038114","25","0",
"TA-AC1038118","25","0",
"TA-AC1038119","25","0",
"TA-AC1038120","25","0",
"TA-AC1039100","25","0",
"TA-AC1039101","25","0",
"TA-AC1039102","25","0",
"TA-AC1039103","25","0",
"TA-AC1039104","25","0",
"TA-AC1039105","25","0",
"TA-AC1039106","25","0",
"TA-AC1039106C","25","0",
"TA-AC1039107","25","0",
"TA-AC1039108","25","0",
"TA-AC1039109","25","0",
"TA-AC1039110","25","0",
"TA-AC1039111","25","0",
"TA-AC1039112","25","0",
"TA-AC1039113","25","0",
"TA-AC1039114","25","0",
"TA-AC1039118","25","0",
"TA-AC1039119","25","0",
"TA-AC1039120","25","0",
"TA-AC1042102","25","0",
"TA-AC1042104","25","0",
"TA-AC1043102","25","0",
"TA-AC1044101","25","0",
"TA-AC1044101C","25","0",
"TA-AC1044102","25","0",
"TA-AC1044103","25","0",
"TA-AC1044104","25","0",
"TA-AC1046101","25","0",
"TA-AC1046102","25","0",
"TA-AC1047101","25","0",
"TA-AC1047102","25","0",
"TA-AC1068101","25","0",
"TA-AC1068102","25","0",
"TA-AC1068104","25","0",
"TA-AC1070121","25","0",
"TA-AC1070121N","25","0",
"TA-AC1070122C","25","0",
"TA-AC1091100","25","0",
"TA-AC1093106","25","0",
"TA-AC1095103","25","0",
"TA-AC1095103C","25","0",
"TA-AC1095104","25","0",
"TA-AC1100133","25","0",
"TA-AC1100146","25","0",
"TA-AC1100146C","25","0",
"TA-AC1100146_1","25","0",
"TA-AC1100147","25","0",
"TA-AC1100151","25","0",
"TA-AC1100151C","25","0",
"TA-AC1100151_1","25","0",
"TA-AC1100152","25","0",
"TA-AC1100152C","25","0",
"TA-AC1100154","25","0",
"TA-AC1100156","25","0",
"TA-AC1100156C","25","0",
"TA-AC1100157","25","0",
"TA-AC1100167","25","0",
"TA-AC1100167C","25","0",
"TA-AC1100167R","25","0",
"TA-AC1100167_1","25","0",
"TA-AC1100169R","25","0",
"TA-AC1100170","25","0",
"TA-AC1100170C","25","0",
"TA-AC1100171","25","0",
"TA-AC1100171C","25","0",
"TA-AC1100171_1","25","0",
"TA-AC1100175","25","0",
"TA-AC1100175C","25","0",
"TA-AC1100175_1","25","0",
"TA-AC1100176","25","0",
"TA-AC1100176C","25","0",
"TA-AC1100177","25","0",
"TA-AC1100177_1","25","0",
"TA-AC1100180","25","0",
"TA-AC1100181","25","0",
"TA-AC1100182","25","0",
"TA-AC1100185","25","0",
"TA-AC1100186","25","0",
"TA-AC1106124","25","0",
"TA-AC1106129","25","0",
"TA-AC1106131","25","0",
"TA-AC1106135","25","0",
"TA-AC1106136","25","0",
"TA-AC1106140C","25","0",
"TA-AC1114100","25","0",
"TA-AC1114100C","25","0",
"TA-AC1114100R","25","0",
"TA-AC1114101","25","0",
"TA-AC1114101C","25","0",
"TA-AC1114101_1","25","0",
"TA-AC1115100","25","0",
"TA-AC1115100C","25","0",
"TA-AC1115100PP","25","0",
"TA-AC1115101","25","0",
"TA-AC1115104","25","0",
"TA-AC1115104C","25","0",
"TA-AC1115105","25","0",
"TA-AC1138100","25","0",
"TA-AC1139100","25","0",
"TA-AC1146100","25","0",
"TA-AC1146102","25","0",
"TA-AC1147100","25","0",
"TA-AC1147102","25","0",
"TA-AC1184102","25","0",
"TA-AC1184102C","25","0",
"TA-AC1185100","25","0",
"TA-AC1185102","25","0",
"TA-AC1195102","25","0",
"TA-AC1195103","25","0",
"TA-AC1200107","25","0",
"TA-AC1200108","25","0",
"TA-AC1200109","25","0",
"TA-AC1200110","25","0",
"TA-AC1200111","25","0",
"TA-AC1200112","25","0",
"TA-AC1200113","25","0",
"TA-AC1200114","25","0",
"TA-AC1200115","25","0",
"TA-AC1200116","25","0",
"TA-AC1200117","25","0",
"TA-AC1200118","25","0",
"TA-AC1200119","25","0",
"TA-AC1200120","25","0",
"TA-AC1200121","25","0",
"TA-AC1200121C","25","0",
"TA-AC1200122","25","0",
"TA-AC1200122C","25","0",
"TA-AC1200123","25","0",
"TA-AC1200124","25","0",
"TA-AC1200124C","25","0",
"TA-AC1200128","25","0",
"TA-AC1200129","25","0",
"TA-AC1200130","25","0",
"TA-AC1200130C","25","0",
"TA-AC1200131","25","0",
"TA-AC1200132C","25","0",
"TA-AC1200133C","25","0",
"TA-AC1201100","25","0",
"TA-AC1201101","25","0",
"TA-AC1202100","25","0",
"TA-AC1202101","25","0",
"TA-AC1202102","25","0",
"TA-AC1202103","25","0",
"TA-AC1202104","25","0",
"TA-AC1202104C","25","0",
"TA-AC1202105","25","0",
"TA-AC1202106","25","0",
"TA-AC1202106C","25","0",
"TA-AC1202107","25","0",
"TA-AC1202108","25","0",
"TA-AC1202109","25","0",
"TA-AC1202110","25","0",
"TA-AC1202111","25","0",
"TA-AC1202112","25","0",
"TA-AC1202112C","25","0",
"TA-AC1202113","25","0",
"TA-AC1203100","25","0",
"TA-AC1210105","25","0",
"TA-AC1210106","25","0",
"TA-AC1210107","25","0",
"TA-AC1210108","25","0",
"TA-AC1210109","25","0",
"TA-AC1210110","25","0",
"TA-AC1210111","25","0",
"TA-AC1210112","25","0",
"TA-AC1210113","25","0",
"TA-AC1210114","25","0",
